0.00877104 0.974047 -0.239284 -0.965868 0.246868 -0.00817855 -0.00758413 0.455632 0.434953 0.476901 0.42962 -0.932533 -0.864573
0.00883587 0.974077 -0.239256 -0.965838 0.246896 -0.00823901 -0.00764018 0.455554 0.434971 0.476981 0.429599 -0.932535 -0.864571
0.0089007 0.974106 -0.239227 -0.965807 0.246924 -0.00829946 -0.00769623 0.455476 0.43499 0.47706 0.429579 -0.932537 -0.864569
0.00896553 0.974136 -0.239199 -0.965776 0.246951 -0.00835992 -0.00775228 0.455399 0.435009 0.47714 0.429558 -0.932539 -0.864566
0.00903036 0.974165 -0.239171 -0.965745 0.246979 -0.00842038 -0.00780833 0.455321 0.435027 0.47722 0.429537 -0.93254 -0.864564
0.00909519 0.974195 -0.239143 -0.965714 0.247007 -0.00848083 -0.00786438 0.455243 0.435046 0.477299 0.429516 -0.932542 -0.864561
0.00916002 0.974224 -0.239115 -0.965683 0.247035 -0.00854129 -0.00792043 0.455166 0.435064 0.477379 0.429495 -0.932544 -0.864559
0.00922485 0.974254 -0.239086 -0.965652 0.247063 -0.00860175 -0.00797648 0.455088 0.435083 0.477458 0.429474 -0.932546 -0.864556
0.00928968 0.974283 -0.239058 -0.965621 0.247091 -0.00866221 -0.00803253 0.45501 0.435101 0.477538 0.429453 -0.932548 -0.864554
0.00935451 0.974313 -0.23903 -0.96559 0.247119 -0.00872266 -0.00808858 0.454933 0.43512 0.477617 0.429432 -0.93255 -0.864551
0.00941934 0.974342 -0.239002 -0.965559 0.247146 -0.00878312 -0.00814463 0.454855 0.435138 0.477697 0.429411 -0.932552 -0.864549
0.00948417 0.974372 -0.238974 -0.965528 0.247174 -0.00884358 -0.00820068 0.454778 0.435157 0.477777 0.42939 -0.932554 -0.864546
0.009549 0.974401 -0.238945 -0.965497 0.247202 -0.00890403 -0.00825673 0.4547 0.435175 0.477856 0.429369 -0.932556 -0.864544
0.00961383 0.974431 -0.238917 -0.965466 0.24723 -0.00896449 -0.00831278 0.454622 0.435193 0.477936 0.429348 -0.932558 -0.864541
0.00967866 0.97446 -0.238889 -0.965435 0.247258 -0.00902495 -0.00836882 0.454545 0.435212 0.478015 0.429327 -0.93256 -0.864539
0.00974349 0.97449 -0.238861 -0.965404 0.247286 -0.00908541 -0.00842487 0.454467 0.43523 0.478095 0.429306 -0.932562 -0.864536
0.00980832 0.974519 -0.238832 -0.965373 0.247313 -0.00914586 -0.00848092 0.45439 0.435249 0.478175 0.429285 -0.932564 -0.864534
0.00987315 0.974548 -0.238804 -0.965342 0.247341 -0.00920632 -0.00853696 0.454312 0.435267 0.478254 0.429264 -0.932566 -0.864531
0.00993798 0.974578 -0.238776 -0.965311 0.247369 -0.00926678 -0.00859301 0.454234 0.435286 0.478334 0.429243 -0.932568 -0.864528
0.0100028 0.974607 -0.238748 -0.96528 0.247397 -0.00932724 -0.00864906 0.454157 0.435304 0.478414 0.429222 -0.932571 -0.864526
0.0100676 0.974637 -0.23872 -0.965249 0.247425 -0.00938769 -0.0087051 0.454079 0.435322 0.478493 0.429201 -0.932573 -0.864523
0.0101325 0.974666 -0.238691 -0.965218 0.247453 -0.00944815 -0.00876115 0.454002 0.435341 0.478573 0.42918 -0.932575 -0.86452
